"speaker","previous","segment","following","onset","offset","dur","previousWord","word","followingWord","wordOnset","wordOffset","wordDur","previousText","text","followingText","textOnset","textOffset","textDur","position","wordposition","segments","previous_segs","following_segs","previous_source_segments","previous_phonological_segments","previous_type_segments","previous_manner_segments","previous_place_segments","previous_majorplace_segments","previous_voicing_segments","previous_rounding_segments","segment_source_segments","segment_phonological_segments","segment_type_segments","segment_manner_segments","segment_place_segments","segment_majorplace_segments","segment_voicing_segments","segment_rounding_segments","following_source_segments","following_phonological_segments","following_type_segments","following_manner_segments","following_place_segments","following_majorplace_segments","following_voicing_segments","following_rounding_segments","time","row_index"
"CA1HA_87","o","n","t̪",849.7897,849.8397,0.0499999999999545,"de","interpretación","tremenda",848.8897,849.8397,0.950000000000045,"","de interpretación tremenda, ¿no?","Entonces depende a quien vayas a ver bien y",848.829731867724,850.957732009386,2.12800014166191,"final","medial","n","o","t","o","o","vowel","mid","back","BACK","voiced","rounded","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp","t","t","consonant","stop","dental","CORONAL","unvoiced","NotAp",849.8147,5192
"CA1HA_87","n","t̪","ɾ",849.8397,849.9297,0.0900000000000318,"interpretación","tremenda","no",849.8397,850.4297,0.590000000000032,"","de interpretación tremenda, ¿no?","Entonces depende a quien vayas a ver bien y",848.829731867724,850.957732009386,2.12800014166191,"initial","medial","t","n","R","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp","t","t","consonant","stop","dental","CORONAL","unvoiced","NotAp","R","R","consonant","tap","alveolar","CORONAL","unvoiced","NotAp",849.8847,5193
"CA1HA_87","t̪","ɾ","e",849.9297,849.9497,0.0199999999999818,"interpretación","tremenda","no",849.8397,850.4297,0.590000000000032,"","de interpretación tremenda, ¿no?","Entonces depende a quien vayas a ver bien y",848.829731867724,850.957732009386,2.12800014166191,"medial","medial","R","t","e","t","t","consonant","stop","dental","CORONAL","unvoiced","NotAp","R","R","consonant","tap","alveolar","CORONAL","unvoiced","NotAp","e","e","vowel","mid","front","FRONT","voiced","unrounded",849.9397,5194
"CA1HA_87","ɾ","e","m",849.9497,850.0097,0.0599999999999454,"interpretación","tremenda","no",849.8397,850.4297,0.590000000000032,"","de interpretación tremenda, ¿no?","Entonces depende a quien vayas a ver bien y",848.829731867724,850.957732009386,2.12800014166191,"medial","medial","e","R","m","R","R","consonant","tap","alveolar","CORONAL","unvoiced","NotAp","e","e","vowel","mid","front","FRONT","voiced","unrounded","m","m","consonant","nasal","bilabial","LABIAL","voiced","NotAp",849.9797,5195
"CA1HA_87","e","m","e",850.0097,850.0797,0.07000000000005,"interpretación","tremenda","no",849.8397,850.4297,0.590000000000032,"","de interpretación tremenda, ¿no?","Entonces depende a quien vayas a ver bien y",848.829731867724,850.957732009386,2.12800014166191,"medial","medial","m","e","e","e","e","vowel","mid","front","FRONT","voiced","unrounded","m","m","consonant","nasal","bilabial","LABIAL","voiced","NotAp","e","e","vowel","mid","front","FRONT","voiced","unrounded",850.0447,5196
"CA1HA_87","m","e","n",850.0797,850.1197,0.0399999999999636,"interpretación","tremenda","no",849.8397,850.4297,0.590000000000032,"","de interpretación tremenda, ¿no?","Entonces depende a quien vayas a ver bien y",848.829731867724,850.957732009386,2.12800014166191,"medial","medial","e","m","n","m","m","consonant","nasal","bilabial","LABIAL","voiced","NotAp","e","e","vowel","mid","front","FRONT","voiced","unrounded","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp",850.0997,5197
"CA1HA_87","e","n","d̪",850.1197,850.3197,0.200000000000045,"interpretación","tremenda","no",849.8397,850.4297,0.590000000000032,"","de interpretación tremenda, ¿no?","Entonces depende a quien vayas a ver bien y",848.829731867724,850.957732009386,2.12800014166191,"medial","medial","n","e","d","e","e","vowel","mid","front","FRONT","voiced","unrounded","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp","d","d","consonant","stop","dental","CORONAL","voiced","NotAp",850.2197,5198
"CA1HA_87","n","d̪","a",850.3197,850.3597,0.0399999999999636,"interpretación","tremenda","no",849.8397,850.4297,0.590000000000032,"","de interpretación tremenda, ¿no?","Entonces depende a quien vayas a ver bien y",848.829731867724,850.957732009386,2.12800014166191,"medial","medial","d","n","a","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp","d","d","consonant","stop","dental","CORONAL","voiced","NotAp","a","a","vowel","low","central","CENTRAL","voiced","unrounded",850.3397,5199
"CA1HA_87","d̪","a","n",850.3597,850.4297,0.07000000000005,"interpretación","tremenda","no",849.8397,850.4297,0.590000000000032,"","de interpretación tremenda, ¿no?","Entonces depende a quien vayas a ver bien y",848.829731867724,850.957732009386,2.12800014166191,"final","medial","a","d","n","d","d","consonant","stop","dental","CORONAL","voiced","NotAp","a","a","vowel","low","central","CENTRAL","voiced","unrounded","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp",850.3947,5200
"CA1HA_87","a","n","o",850.4297,850.4997,0.0699999999999363,"tremenda","no","",850.4297,850.5797,0.149999999999977,"","de interpretación tremenda, ¿no?","Entonces depende a quien vayas a ver bien y",848.829731867724,850.957732009386,2.12800014166191,"initial","medial","n","a","o","a","a","vowel","low","central","CENTRAL","voiced","unrounded","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp","o","o","vowel","mid","back","BACK","voiced","rounded",850.4647,5201
"CA1HA_87","n","o","",850.4997,850.5797,0.0800000000000409,"tremenda","no","",850.4297,850.5797,0.149999999999977,"","de interpretación tremenda, ¿no?","Entonces depende a quien vayas a ver bien y",848.829731867724,850.957732009386,2.12800014166191,"final","medial","o","n","","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp","o","o","vowel","mid","back","BACK","voiced","rounded","blank","blank","blank","blank","blank","blank","blank","blank",850.5397,5202
"CA1HA_87","","e","n",851.0077,851.0777,0.07000000000005,"","entonces","depende",851.0077,851.2977,0.289999999999964,"de interpretación tremenda, ¿no?","Entonces depende a quien vayas a ver bien y","",850.957732009386,852.603556892363,1.64582488297708,"initial","medial","e","","n","blank","blank","blank","blank","blank","blank","blank","blank","e","e","vowel","mid","front","FRONT","voiced","unrounded","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp",851.0427,5203
"CA1HA_87","e","n","t̪",851.0777,851.1177,0.0399999999999636,"","entonces","depende",851.0077,851.2977,0.289999999999964,"de interpretación tremenda, ¿no?","Entonces depende a quien vayas a ver bien y","",850.957732009386,852.603556892363,1.64582488297708,"medial","medial","n","e","t","e","e","vowel","mid","front","FRONT","voiced","unrounded","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp","t","t","consonant","stop","dental","CORONAL","unvoiced","NotAp",851.0977,5204
"CA1HA_87","n","t̪","o",851.1177,851.1477,0.0299999999999727,"","entonces","depende",851.0077,851.2977,0.289999999999964,"de interpretación tremenda, ¿no?","Entonces depende a quien vayas a ver bien y","",850.957732009386,852.603556892363,1.64582488297708,"medial","medial","t","n","o","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp","t","t","consonant","stop","dental","CORONAL","unvoiced","NotAp","o","o","vowel","mid","back","BACK","voiced","rounded",851.1327,5205
"CA1HA_87","t̪","o","n",851.1477,851.1777,0.0299999999999727,"","entonces","depende",851.0077,851.2977,0.289999999999964,"de interpretación tremenda, ¿no?","Entonces depende a quien vayas a ver bien y","",850.957732009386,852.603556892363,1.64582488297708,"medial","medial","o","t","n","t","t","consonant","stop","dental","CORONAL","unvoiced","NotAp","o","o","vowel","mid","back","BACK","voiced","rounded","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp",851.1627,5206
"CA1HA_87","o","n","θ",851.1777,851.2077,0.0300000000000864,"","entonces","depende",851.0077,851.2977,0.289999999999964,"de interpretación tremenda, ¿no?","Entonces depende a quien vayas a ver bien y","",850.957732009386,852.603556892363,1.64582488297708,"medial","medial","n","o","T","o","o","vowel","mid","back","BACK","voiced","rounded","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp","T","s","consonant","fricative","dental","CORONAL","unvoiced","NotAp",851.1927,5207
"CA1HA_87","n","θ","e",851.2077,851.2377,0.0299999999999727,"","entonces","depende",851.0077,851.2977,0.289999999999964,"de interpretación tremenda, ¿no?","Entonces depende a quien vayas a ver bien y","",850.957732009386,852.603556892363,1.64582488297708,"medial","medial","T","n","e","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp","T","s","consonant","fricative","dental","CORONAL","unvoiced","NotAp","e","e","vowel","mid","front","FRONT","voiced","unrounded",851.2227,5208
"CA1HA_87","θ","e","s",851.2377,851.2677,0.0299999999999727,"","entonces","depende",851.0077,851.2977,0.289999999999964,"de interpretación tremenda, ¿no?","Entonces depende a quien vayas a ver bien y","",850.957732009386,852.603556892363,1.64582488297708,"medial","medial","e","T","s","T","s","consonant","fricative","dental","CORONAL","unvoiced","NotAp","e","e","vowel","mid","front","FRONT","voiced","unrounded","s","s","consonant","fricative","alveolar","CORONAL","unvoiced","NotAp",851.2527,5209
"CA1HA_87","e","s","d̪",851.2677,851.2977,0.0299999999999727,"","entonces","depende",851.0077,851.2977,0.289999999999964,"de interpretación tremenda, ¿no?","Entonces depende a quien vayas a ver bien y","",850.957732009386,852.603556892363,1.64582488297708,"final","medial","s","e","d","e","e","vowel","mid","front","FRONT","voiced","unrounded","s","s","consonant","fricative","alveolar","CORONAL","unvoiced","NotAp","d","d","consonant","stop","dental","CORONAL","voiced","NotAp",851.2827,5210
"CA1HA_87","s","d̪","e",851.2977,851.3277,0.0300000000000864,"entonces","depende","a",851.2977,851.6877,0.389999999999986,"de interpretación tremenda, ¿no?","Entonces depende a quien vayas a ver bien y","",850.957732009386,852.603556892363,1.64582488297708,"initial","medial","d","s","e","s","s","consonant","fricative","alveolar","CORONAL","unvoiced","NotAp","d","d","consonant","stop","dental","CORONAL","voiced","NotAp","e","e","vowel","mid","front","FRONT","voiced","unrounded",851.3127,5211
"CA1HA_87","d̪","e","p",851.3277,851.3577,0.0299999999999727,"entonces","depende","a",851.2977,851.6877,0.389999999999986,"de interpretación tremenda, ¿no?","Entonces depende a quien vayas a ver bien y","",850.957732009386,852.603556892363,1.64582488297708,"medial","medial","e","d","p","d","d","consonant","stop","dental","CORONAL","voiced","NotAp","e","e","vowel","mid","front","FRONT","voiced","unrounded","p","p","consonant","stop","bilabial","LABIAL","unvoiced","NotAp",851.3427,5212
"CA1HA_87","e","p","e",851.3577,851.4677,0.110000000000014,"entonces","depende","a",851.2977,851.6877,0.389999999999986,"de interpretación tremenda, ¿no?","Entonces depende a quien vayas a ver bien y","",850.957732009386,852.603556892363,1.64582488297708,"medial","medial","p","e","e","e","e","vowel","mid","front","FRONT","voiced","unrounded","p","p","consonant","stop","bilabial","LABIAL","unvoiced","NotAp","e","e","vowel","mid","front","FRONT","voiced","unrounded",851.4127,5213
"CA1HA_87","p","e","n",851.4677,851.4977,0.0299999999999727,"entonces","depende","a",851.2977,851.6877,0.389999999999986,"de interpretación tremenda, ¿no?","Entonces depende a quien vayas a ver bien y","",850.957732009386,852.603556892363,1.64582488297708,"medial","medial","e","p","n","p","p","consonant","stop","bilabial","LABIAL","unvoiced","NotAp","e","e","vowel","mid","front","FRONT","voiced","unrounded","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp",851.4827,5214
"CA1HA_87","e","n","d̪",851.4977,851.6277,0.129999999999995,"entonces","depende","a",851.2977,851.6877,0.389999999999986,"de interpretación tremenda, ¿no?","Entonces depende a quien vayas a ver bien y","",850.957732009386,852.603556892363,1.64582488297708,"medial","medial","n","e","d","e","e","vowel","mid","front","FRONT","voiced","unrounded","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp","d","d","consonant","stop","dental","CORONAL","voiced","NotAp",851.5627,5215
"CA1HA_87","n","d̪","e",851.6277,851.6577,0.0299999999999727,"entonces","depende","a",851.2977,851.6877,0.389999999999986,"de interpretación tremenda, ¿no?","Entonces depende a quien vayas a ver bien y","",850.957732009386,852.603556892363,1.64582488297708,"medial","medial","d","n","e","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp","d","d","consonant","stop","dental","CORONAL","voiced","NotAp","e","e","vowel","mid","front","FRONT","voiced","unrounded",851.6427,5216
"CA1HA_87","d̪","e","a",851.6577,851.6877,0.0299999999999727,"entonces","depende","a",851.2977,851.6877,0.389999999999986,"de interpretación tremenda, ¿no?","Entonces depende a quien vayas a ver bien y","",850.957732009386,852.603556892363,1.64582488297708,"final","medial","e","d","a","d","d","consonant","stop","dental","CORONAL","voiced","NotAp","e","e","vowel","mid","front","FRONT","voiced","unrounded","a","a","vowel","low","central","CENTRAL","voiced","unrounded",851.6727,5217
"CA1HA_87","e","a","k",851.6877,851.7177,0.0300000000000864,"depende","a","quien",851.6877,851.7177,0.0300000000000864,"de interpretación tremenda, ¿no?","Entonces depende a quien vayas a ver bien y","",850.957732009386,852.603556892363,1.64582488297708,"both","medial","a","e","k","e","e","vowel","mid","front","FRONT","voiced","unrounded","a","a","vowel","low","central","CENTRAL","voiced","unrounded","k","k","consonant","stop","velar","DORSAL","unvoiced","NotAp",851.7027,5218
"CA1HA_87","a","k","j",851.7177,851.7577,0.0399999999999636,"a","quien","vayas",851.7177,851.8877,0.169999999999959,"de interpretación tremenda, ¿no?","Entonces depende a quien vayas a ver bien y","",850.957732009386,852.603556892363,1.64582488297708,"initial","medial","k","a","j","a","a","vowel","low","central","CENTRAL","voiced","unrounded","k","k","consonant","stop","velar","DORSAL","unvoiced","NotAp","j","i","semivowel","approximant","palatal","CORONAL","voiced","unrounded",851.7377,5219
"CA1HA_87","k","j","e",851.7577,851.7977,0.0399999999999636,"a","quien","vayas",851.7177,851.8877,0.169999999999959,"de interpretación tremenda, ¿no?","Entonces depende a quien vayas a ver bien y","",850.957732009386,852.603556892363,1.64582488297708,"medial","medial","j","k","e","k","k","consonant","stop","velar","DORSAL","unvoiced","NotAp","j","i","semivowel","approximant","palatal","CORONAL","voiced","unrounded","e","e","vowel","mid","front","FRONT","voiced","unrounded",851.7777,5220
"CA1HA_87","j","e","n",851.7977,851.8277,0.0300000000000864,"a","quien","vayas",851.7177,851.8877,0.169999999999959,"de interpretación tremenda, ¿no?","Entonces depende a quien vayas a ver bien y","",850.957732009386,852.603556892363,1.64582488297708,"medial","medial","e","j","n","j","i","semivowel","approximant","palatal","CORONAL","voiced","unrounded","e","e","vowel","mid","front","FRONT","voiced","unrounded","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp",851.8127,5221
"CA1HA_87","e","n","b",851.8277,851.8877,0.0599999999999454,"a","quien","vayas",851.7177,851.8877,0.169999999999959,"de interpretación tremenda, ¿no?","Entonces depende a quien vayas a ver bien y","",850.957732009386,852.603556892363,1.64582488297708,"final","medial","n","e","b","e","e","vowel","mid","front","FRONT","voiced","unrounded","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp","b","b","consonant","stop","bilabial","LABIAL","voiced","NotAp",851.8577,5222
"CA1HA_87","n","b","a",851.8877,851.9277,0.0399999999999636,"quien","vayas","a",851.8877,852.1877,0.299999999999955,"de interpretación tremenda, ¿no?","Entonces depende a quien vayas a ver bien y","",850.957732009386,852.603556892363,1.64582488297708,"initial","medial","b","n","a","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp","b","b","consonant","stop","bilabial","LABIAL","voiced","NotAp","a","a","vowel","low","central","CENTRAL","voiced","unrounded",851.9077,5223
